A,OpenStartPage,1448464966874,373,false
A,Homepage,1448464967337,4475,false
A,HomepageAgain,1448464971863,7360,false
A,GoToRegister,1448464979328,1139,false
A,Account_Login_clickGoToNewCustomer,1448464980549,2375,false
A,Register,1448464983061,8982,false
A,Logout,1448464992183,3165,false
A,GoToHomepage,1448464995425,3503,false
A,Search,1448464999053,6199,false
A,AddToWishList,1448465005370,2967,false
A,Login,1448465008484,4874,false
A,ViewWishList,1448465013427,5993,false
A,RemoveProductFromWishList,1448465019474,6706,false
A,OpenUserPanel,1448465026298,628,false
A,Logout,1448465026988,2743,false
A,OpenStartPage,1448469411073,394,false
A,Homepage,1448469411576,5192,false
A,HomepageAgain,1448469416845,2343,false
A,GoToRegister,1448469419326,1082,false
A,Account_Login_clickGoToNewCustomer,1448469420490,3342,false
A,Register,1448469423955,7473,false
A,Logout,1448469431492,2556,false
A,GoToHomepage,1448469434185,2888,false
A,Search,1448469437118,5049,false
A,AddToWishList,1448469442266,2306,false
A,Login,1448469444641,3702,false
A,ViewWishList,1448469448470,5092,false
A,RemoveProductFromWishList,1448469453677,6116,false
A,OpenUserPanel,1448469459890,586,false
A,Logout,1448469460546,3078,false
